"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
44595532624,3287;2;6;1;76;;;;;;;;;"03.02.2022 12:46:59";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596402112,257;2;1;1;203;;;;;;;;;"04.02.2022 09:39:02";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596402112,257;2;1;1;76;;;;;;;;;"04.02.2022 09:39:02";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596402413,2407;2;0;1;203;;;;;;;;;"04.02.2022 09:39:29";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596402413,2407;2;0;1;76;;;;;;;;;"04.02.2022 09:39:29";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596402717,3843;2;6;1;203;;;;;;;;;"04.02.2022 09:39:55";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596402717,3843;2;6;1;76;;;;;;;;;"04.02.2022 09:39:55";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596376639,6296;1;1;3;110001;;;;;;;;;"04.02.2022 09:02:22";"Ga naar bedrijfstoestand 'online'.";
44596376669,0856;1;1;3;140000;"HMI_Connection_HN_Lokaal";"192.168.132.1";"0";"1";;;;;"04.02.2022 09:02:24";"Verbinding opgebouwd: HMI_Connection_HN_Lokaal, station 192.168.132.1, rack 0, plaats 1.";
44596385700,9722;2;1;1;203;;;;;;;;;"04.02.2022 09:15:25";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596385700,9722;2;1;1;76;;;;;;;;;"04.02.2022 09:15:25";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596385747,2801;2;0;1;203;;;;;;;;;"04.02.2022 09:15:29";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596385747,2801;2;0;1;76;;;;;;;;;"04.02.2022 09:15:29";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596385758,8426;2;1;1;203;;;;;;;;;"04.02.2022 09:15:30";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596385758,8426;2;1;1;76;;;;;;;;;"04.02.2022 09:15:30";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596390065,0463;2;1;1;21;;;;;;;;;"04.02.2022 09:21:42";"Communicatie afstand brugpost onderbroken";"HMI_Connection_HN_Lokaal"
44596391245,4167;2;0;1;21;;;;;;;;;"04.02.2022 09:23:24";"Communicatie afstand brugpost onderbroken";"HMI_Connection_HN_Lokaal"
44596393525,8565;2;0;1;203;;;;;;;;;"04.02.2022 09:26:41";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596393525,8565;2;0;1;76;;;;;;;;;"04.02.2022 09:26:41";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596393770,6018;2;6;1;203;;;;;;;;;"04.02.2022 09:27:02";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596393770,6018;2;6;1;76;;;;;;;;;"04.02.2022 09:27:02";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596393770,6018;2;6;1;21;;;;;;;;;"04.02.2022 09:27:02";"Communicatie afstand brugpost onderbroken";"HMI_Connection_HN_Lokaal"
44596397496,2847;2;1;1;17;;;;;;;;;"04.02.2022 09:32:24";"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal"
44596397496,2847;2;1;1;76;;;;;;;;;"04.02.2022 09:32:24";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596400355,7407;2;0;1;17;;;;;;;;;"04.02.2022 09:36:31";"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal"
44596400355,7407;2;0;1;76;;;;;;;;;"04.02.2022 09:36:31";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596400563,8657;2;1;1;203;;;;;;;;;"04.02.2022 09:36:49";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596400563,8657;2;1;1;76;;;;;;;;;"04.02.2022 09:36:49";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596401053,7963;2;6;1;17;;;;;;;;;"04.02.2022 09:37:31";"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal"
44596401053,7963;2;3;1;203;;;;;;;;;"04.02.2022 09:37:31";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596401053,7963;2;3;1;76;;;;;;;;;"04.02.2022 09:37:31";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596428320,3472;2;2;1;203;;;;;;;;;"04.02.2022 10:16:47";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596428320,3472;2;2;1;76;;;;;;;;;"04.02.2022 10:16:47";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596446782,882;2;1;1;203;;;;;;;;;"04.02.2022 10:43:22";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596446782,882;2;1;1;76;;;;;;;;;"04.02.2022 10:43:22";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596465498,7963;2;1;1;205;;;;;;;;;"04.02.2022 11:10:19";"Ssl actief, geen vrijgave";"HMI_Connection_HN_Lokaal"
44596465510,3704;2;0;1;205;;;;;;;;;"04.02.2022 11:10:20";"Ssl actief, geen vrijgave";"HMI_Connection_HN_Lokaal"
44596465869,213;2;0;1;76;;;;;;;;;"04.02.2022 11:10:51";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596465869,213;2;1;1;73;;;;;;;;;"04.02.2022 11:10:51";"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal"
44596465880,787;2;1;1;76;;;;;;;;;"04.02.2022 11:10:52";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596465880,787;2;0;1;73;;;;;;;;;"04.02.2022 11:10:52";"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal"
44596485384,0741;2;0;1;203;;;;;;;;;"04.02.2022 11:38:57";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596485384,0741;2;0;1;76;;;;;;;;;"04.02.2022 11:38:57";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596485549,1204;2;6;1;203;;;;;;;;;"04.02.2022 11:39:11";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596485549,1204;2;6;1;205;;;;;;;;;"04.02.2022 11:39:11";"Ssl actief, geen vrijgave";"HMI_Connection_HN_Lokaal"
44596485549,1204;2;6;1;73;;;;;;;;;"04.02.2022 11:39:11";"ModeSel Diag_GeenAlgemeneVrijgave";"HMI_Connection_HN_Lokaal"
44596485549,1204;2;6;1;76;;;;;;;;;"04.02.2022 11:39:11";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596524819,7569;2;1;1;203;;;;;;;;;"04.02.2022 12:35:44";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596524819,7569;2;1;1;76;;;;;;;;;"04.02.2022 12:35:44";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596529738,5532;2;0;1;203;;;;;;;;;"04.02.2022 12:42:49";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596529738,5532;2;0;1;76;;;;;;;;;"04.02.2022 12:42:49";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44596529892,0602;2;6;1;203;;;;;;;;;"04.02.2022 12:43:03";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44596529892,0602;2;6;1;76;;;;;;;;;"04.02.2022 12:43:03";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44613383030,6597;2;1;1;203;;;;;;;;;"21.02.2022 09:11:34";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44613383030,6597;2;1;1;76;;;;;;;;;"21.02.2022 09:11:34";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44613383088,5301;2;0;1;203;;;;;;;;;"21.02.2022 09:11:39";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44613383088,5301;2;0;1;76;;;;;;;;;"21.02.2022 09:11:39";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44613383668,831;2;6;1;203;;;;;;;;;"21.02.2022 09:12:29";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44613383668,8426;2;6;1;76;;;;;;;;;"21.02.2022 09:12:29";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44613415254,375;2;1;1;203;;;;;;;;;"21.02.2022 09:57:58";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44613415254,375;2;1;1;76;;;;;;;;;"21.02.2022 09:57:58";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44613415370,1505;2;0;1;203;;;;;;;;;"21.02.2022 09:58:08";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44613415370,1505;2;0;1;76;;;;;;;;;"21.02.2022 09:58:08";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44613415476,8519;2;6;1;203;;;;;;;;;"21.02.2022 09:58:17";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44613415476,8519;2;6;1;76;;;;;;;;;"21.02.2022 09:58:17";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44630549052,6157;2;1;1;203;;;;;;;;;"10.03.2022 13:10:38";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44630549052,6157;2;1;1;76;;;;;;;;;"10.03.2022 13:10:38";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44630574483,2523;2;0;1;203;;;;;;;;;"10.03.2022 13:47:15";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44630574483,2523;2;0;1;76;;;;;;;;;"10.03.2022 13:47:15";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44630574610,5903;2;1;1;203;;;;;;;;;"10.03.2022 13:47:26";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44630574610,5903;2;1;1;76;;;;;;;;;"10.03.2022 13:47:26";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44630574668,4606;2;0;1;203;;;;;;;;;"10.03.2022 13:47:31";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44630574668,4606;2;0;1;76;;;;;;;;;"10.03.2022 13:47:31";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44634773564,5139;2;1;1;170;;;;;;;;;"14.03.2022 18:33:56";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44634773576,088;2;0;1;170;;;;;;;;;"14.03.2022 18:33:57";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44637540956,0069;2;1;1;203;;;;;;;;;"17.03.2022 12:58:59";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44637540956,0069;2;1;1;76;;;;;;;;;"17.03.2022 12:58:59";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44637601708,5764;2;0;1;203;;;;;;;;;"17.03.2022 14:26:28";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44637601708,5764;2;0;1;76;;;;;;;;;"17.03.2022 14:26:28";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44637601978,6227;2;6;1;170;;;;;;;;;"17.03.2022 14:26:51";"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal"
44637601978,6227;2;6;1;203;;;;;;;;;"17.03.2022 14:26:51";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44637601978,6227;2;6;1;76;;;;;;;;;"17.03.2022 14:26:51";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44642375086,3426;2;1;1;203;;;;;;;;;"22.03.2022 09:00:07";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44642375086,3426;2;1;1;76;;;;;;;;;"22.03.2022 09:00:07";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44642375294,7106;2;0;1;203;;;;;;;;;"22.03.2022 09:00:25";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44642375294,7106;2;0;1;76;;;;;;;;;"22.03.2022 09:00:25";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44642563297,2454;2;1;1;203;;;;;;;;;"22.03.2022 13:31:09";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44642563297,2454;2;1;1;76;;;;;;;;;"22.03.2022 13:31:09";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44642576481,5278;2;0;1;203;;;;;;;;;"22.03.2022 13:50:08";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44642576481,5278;2;0;1;76;;;;;;;;;"22.03.2022 13:50:08";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44642576646,956;2;6;1;203;;;;;;;;;"22.03.2022 13:50:22";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44642576646,956;2;6;1;76;;;;;;;;;"22.03.2022 13:50:22";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44643394587,3495;2;1;1;203;;;;;;;;;"23.03.2022 09:28:12";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44643394587,3495;2;1;1;76;;;;;;;;;"23.03.2022 09:28:12";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44643396542,6157;2;0;1;203;;;;;;;;;"23.03.2022 09:31:01";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44643396542,6157;2;0;1;76;;;;;;;;;"23.03.2022 09:31:01";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44643396684,4792;2;6;1;203;;;;;;;;;"23.03.2022 09:31:14";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44643396684,4792;2;6;1;76;;;;;;;;;"23.03.2022 09:31:14";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44643570418,7616;2;1;1;203;;;;;;;;;"23.03.2022 13:41:24";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44643570418,7616;2;1;1;76;;;;;;;;;"23.03.2022 13:41:24";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44643576772,8472;2;0;1;203;;;;;;;;;"23.03.2022 13:50:33";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44643576772,8472;2;0;1;76;;;;;;;;;"23.03.2022 13:50:33";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44643576960,2199;2;6;1;203;;;;;;;;;"23.03.2022 13:50:49";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44643576960,2199;2;6;1;76;;;;;;;;;"23.03.2022 13:50:49";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44644549736,2384;2;1;1;203;;;;;;;;;"24.03.2022 13:11:37";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44644549736,2384;2;1;1;76;;;;;;;;;"24.03.2022 13:11:37";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44644553313,1597;2;0;1;203;;;;;;;;;"24.03.2022 13:16:46";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44644553313,1597;2;0;1;76;;;;;;;;;"24.03.2022 13:16:46";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44644553705,5671;2;6;1;203;;;;;;;;;"24.03.2022 13:17:20";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44644553705,5671;2;6;1;76;;;;;;;;;"24.03.2022 13:17:20";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44645583313,4491;2;1;1;203;;;;;;;;;"25.03.2022 13:59:58";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44645583313,4491;2;1;1;76;;;;;;;;;"25.03.2022 13:59:58";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44645591659,1551;2;0;1;203;;;;;;;;;"25.03.2022 14:11:59";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44645591659,1551;2;0;1;76;;;;;;;;;"25.03.2022 14:11:59";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44645591741,7245;2;6;1;203;;;;;;;;;"25.03.2022 14:12:06";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44645591741,7245;2;6;1;76;;;;;;;;;"25.03.2022 14:12:06";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650011127,662;2;1;1;203;;;;;;;;;"30.03.2022 00:16:01";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44650011127,662;2;1;1;76;;;;;;;;;"30.03.2022 00:16:01";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650030539,6875;2;1;1;205;;;;;;;;;"30.03.2022 00:43:59";"Ssl actief, geen vrijgave";"HMI_Connection_HN_Lokaal"
44650030551,2616;2;0;1;205;;;;;;;;;"30.03.2022 00:44:00";"Ssl actief, geen vrijgave";"HMI_Connection_HN_Lokaal"
44650030597,581;2;1;1;205;;;;;;;;;"30.03.2022 00:44:04";"Ssl actief, geen vrijgave";"HMI_Connection_HN_Lokaal"
44650030667,0255;2;0;1;205;;;;;;;;;"30.03.2022 00:44:10";"Ssl actief, geen vrijgave";"HMI_Connection_HN_Lokaal"
44650030667,0255;2;0;1;76;;;;;;;;;"30.03.2022 00:44:10";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650030690,1852;2;1;1;74;;;;;;;;;"30.03.2022 00:44:12";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
44650031083,7616;2;0;1;74;;;;;;;;;"30.03.2022 00:44:46";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
44650031211,088;2;1;1;74;;;;;;;;;"30.03.2022 00:44:57";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
44650031419,456;2;0;1;203;;;;;;;;;"30.03.2022 00:45:15";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44650031419,456;2;0;1;74;;;;;;;;;"30.03.2022 00:45:15";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
44650038132,5695;2;1;1;74;;;;;;;;;"30.03.2022 00:54:55";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
44650038259,8958;2;1;1;77;;;;;;;;;"30.03.2022 00:55:06";"ModeSel Diag_GeenVrijgaveBedienmode afstand BopA (VL-post)";"HMI_Connection_HN_Lokaal"
44650038259,8958;2;0;1;74;;;;;;;;;"30.03.2022 00:55:06";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
44650038271,4815;2;1;1;76;;;;;;;;;"30.03.2022 00:55:07";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650038271,4815;2;0;1;77;;;;;;;;;"30.03.2022 00:55:07";"ModeSel Diag_GeenVrijgaveBedienmode afstand BopA (VL-post)";"HMI_Connection_HN_Lokaal"
44650038283,0556;2;0;1;76;;;;;;;;;"30.03.2022 00:55:08";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650041581,2037;2;1;1;203;;;;;;;;;"30.03.2022 00:59:53";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44650041581,2037;2;1;1;76;;;;;;;;;"30.03.2022 00:59:53";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650063064,3403;2;0;1;203;;;;;;;;;"30.03.2022 01:30:49";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44650063064,3403;2;0;1;76;;;;;;;;;"30.03.2022 01:30:49";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650063965,9375;2;6;1;205;;;;;;;;;"30.03.2022 01:32:07";"Ssl actief, geen vrijgave";"HMI_Connection_HN_Lokaal"
44650063965,9375;2;6;1;74;;;;;;;;;"30.03.2022 01:32:07";"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal"
44650063965,9375;2;6;1;77;;;;;;;;;"30.03.2022 01:32:07";"ModeSel Diag_GeenVrijgaveBedienmode afstand BopA (VL-post)";"HMI_Connection_HN_Lokaal"
44650063965,9375;2;6;1;203;;;;;;;;;"30.03.2022 01:32:07";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44650063965,9491;2;6;1;76;;;;;;;;;"30.03.2022 01:32:07";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650109619,2477;2;1;1;203;;;;;;;;;"30.03.2022 02:37:51";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44650109619,2477;2;1;1;76;;;;;;;;;"30.03.2022 02:37:51";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650122455,9491;2;0;1;203;;;;;;;;;"30.03.2022 02:56:20";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44650122455,9491;2;0;1;76;;;;;;;;;"30.03.2022 02:56:20";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44650122629,6065;2;6;1;203;;;;;;;;;"30.03.2022 02:56:35";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44650122629,6065;2;6;1;76;;;;;;;;;"30.03.2022 02:56:35";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44658495608,3912;2;1;1;203;;;;;;;;;"07.04.2022 11:53:41";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44658495608,3912;2;1;1;76;;;;;;;;;"07.04.2022 11:53:41";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44658496152,4421;2;0;1;203;;;;;;;;;"07.04.2022 11:54:28";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44658496152,4421;2;0;1;76;;;;;;;;;"07.04.2022 11:54:28";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44658517751,1458;2;1;1;203;;;;;;;;;"07.04.2022 12:25:34";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44658517751,1458;2;1;1;76;;;;;;;;;"07.04.2022 12:25:34";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44658529244,3519;2;0;1;203;;;;;;;;;"07.04.2022 12:42:07";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44658529244,3519;2;0;1;76;;;;;;;;;"07.04.2022 12:42:07";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44658529443,6458;2;6;1;203;;;;;;;;;"07.04.2022 12:42:24";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44658529443,6458;2;6;1;76;;;;;;;;;"07.04.2022 12:42:24";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44662349361,794;2;1;1;203;;;;;;;;;"11.04.2022 08:23:05";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44662349361,794;2;1;1;76;;;;;;;;;"11.04.2022 08:23:05";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
44662349824,8264;2;0;1;203;;;;;;;;;"11.04.2022 08:23:45";"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal"
44662349824,8264;2;0;1;76;;;;;;;;;"11.04.2022 08:23:45";"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal"
