"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"TimeString";"MsgText";"PLC";"Waterstand";"RH_cum";"Trein";"Trein_cum";"DD";"FH";"FX";"T";"SQ";"Q";"DR";"RH";"P";"U";"S";"O";"Y"
45056324745,9491;2;1;1;76;2023-05-10 07:47:38;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";153;0;13;0;260;2;3;13;0;53;0;0;10102;97;0;0;0
45056339620,3472;2;0;1;203;2023-05-10 08:09:03;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";134;0;8;8;260;3;4;13,4;0;60;0;0;10105;95;0;0;0
45056339620,3472;2;0;1;76;2023-05-10 08:09:03;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";134;0;8;0;260;3;4;13,4;0;60;0;0;10105;95;0;0;0
45056811082,419;2;1;1;170;2023-05-10 19:27:58;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";133;0;8;116;270;2;3;12,7;0,3;12;0;0;10138;96;0;0;0
45056811093,9931;2;0;1;170;2023-05-10 19:27:59;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";133;0;8;0;270;2;3;12,7;0,3;12;0;0;10138;96;0;0;0
45061313759,5486;2;1;1;170;2023-05-15 07:31:49;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";-17;74;13;728;990;1;2;11,5;0;44;0;0;10152;87;0;0;0
45061313771,1111;2;0;1;170;2023-05-15 07:31:50;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";-17;0;13;0;990;1;2;11,5;0;44;0;0;10152;87;0;0;0
45061313805,8449;2;1;1;170;2023-05-15 07:31:53;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";-17;0;13;0;990;1;2;11,5;0;44;0;0;10152;87;0;0;0
45061313817,419;2;0;1;170;2023-05-15 07:31:54;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";-17;0;13;0;990;1;2;11,5;0;44;0;0;10152;87;0;0;0
45078420495,8102;2;1;1;203;2023-06-01 10:05:31;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-39;-4;8;3099;360;5;8;15,9;0,9;278;0;0;10241;62;0;0;0
45078420495,8102;2;1;1;76;2023-06-01 10:05:31;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-39;0;8;0;360;5;8;15,9;0,9;278;0;0;10241;62;0;0;0
45078421158,669;2;0;1;203;2023-06-01 10:06:28;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-39;0;8;0;360;5;8;15,9;0,9;278;0;0;10241;62;0;0;0
45078421158,669;2;0;1;76;2023-06-01 10:06:28;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-39;0;8;0;360;5;8;15,9;0,9;278;0;0;10241;62;0;0;0
45078421461,875;2;6;1;170;2023-06-01 10:06:54;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";-39;0;8;0;360;5;8;15,9;0,9;278;0;0;10241;62;0;0;0
45078421461,875;2;6;1;203;2023-06-01 10:06:54;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-39;0;8;0;360;5;8;15,9;0,9;278;0;0;10241;62;0;0;0
45078421461,875;2;6;1;76;2023-06-01 10:06:54;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-39;0;8;0;360;5;8;15,9;0,9;278;0;0;10241;62;0;0;0
45084331802,9282;2;1;1;17;2023-06-07 07:57:48;"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal";86;0;13;1037;50;5;7;13,6;0,6;101;0;0;10220;78;0;0;0
45084331802,9282;2;1;1;76;2023-06-07 07:57:48;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";86;0;13;0;50;5;7;13,6;0,6;101;0;0;10220;78;0;0;0
45084331837,6505;2;0;1;17;2023-06-07 07:57:51;"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal";86;0;13;0;50;5;7;13,6;0,6;101;0;0;10220;78;0;0;0
45084331837,6505;2;0;1;76;2023-06-07 07:57:51;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";86;0;13;0;50;5;7;13,6;0,6;101;0;0;10220;78;0;0;0
45084331941,8287;2;1;1;17;2023-06-07 07:58:00;"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal";86;0;13;0;50;5;7;13,6;0,6;101;0;0;10220;78;0;0;0
45084331941,8287;2;1;1;76;2023-06-07 07:58:00;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";86;0;13;0;50;5;7;13,6;0,6;101;0;0;10220;78;0;0;0
45084332022,8588;2;0;1;17;2023-06-07 07:58:07;"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal";86;0;13;0;50;5;7;13,6;0,6;101;0;0;10220;78;0;0;0
45084332022,8588;2;0;1;76;2023-06-07 07:58:07;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";86;0;13;0;50;5;7;13,6;0,6;101;0;0;10220;78;0;0;0
45084351958,4028;2;6;1;17;2023-06-07 08:26:49;"Beveiliging windmeter (Q14) aangesproken";"HMI_Connection_HN_Lokaal";64;0;8;8;40;4;7;15,5;0,9;185;0;0;10220;71;0;0;0
45084351958,4028;2;6;1;76;2023-06-07 08:26:49;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";64;0;8;0;40;4;7;15,5;0,9;185;0;0;10220;71;0;0;0
45084544711,1343;2;1;1;203;2023-06-07 13:04:23;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-18;0;10;42;40;4;7;22,1;1;305;0;0;10208;53;0;0;0
45084544711,1343;2;1;1;76;2023-06-07 13:04:23;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-18;0;10;0;40;4;7;22,1;1;305;0;0;10208;53;0;0;0
45084545306,2037;2;0;1;203;2023-06-07 13:05:14;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-18;0;10;0;40;4;7;22,1;1;305;0;0;10208;53;0;0;0
45084545306,2037;2;0;1;76;2023-06-07 13:05:14;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-18;0;10;0;40;4;7;22,1;1;305;0;0;10208;53;0;0;0
45084545491,2963;2;6;1;203;2023-06-07 13:05:30;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-18;0;10;0;40;4;7;22,1;1;305;0;0;10208;53;0;0;0
45084545491,2963;2;6;1;76;2023-06-07 13:05:30;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-18;0;10;0;40;4;7;22,1;1;305;0;0;10208;53;0;0;0
45086517735,5671;2;1;1;203;2023-06-09 12:25:32;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-7;0;8;379;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086517735,5671;2;1;1;76;2023-06-09 12:25:32;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-7;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086517852,8356;2;3;1;203;2023-06-09 12:25:42;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-7;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086517852,8356;2;3;1;76;2023-06-09 12:25:42;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-7;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086518337,5;2;2;1;203;2023-06-09 12:26:24;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-7;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086518337,5;2;2;1;76;2023-06-09 12:26:24;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-7;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086525096,9213;2;1;1;203;2023-06-09 12:36:08;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-14;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086525096,9213;2;1;1;76;2023-06-09 12:36:08;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-14;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086525177,9514;2;0;1;203;2023-06-09 12:36:15;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-14;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086525177,9514;2;0;1;76;2023-06-09 12:36:15;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-14;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086526078,7616;2;6;1;203;2023-06-09 12:37:33;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-14;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45086526078,7616;2;6;1;76;2023-06-09 12:37:33;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-14;0;8;0;70;5;8;26,3;1;311;0;0;10142;48;0;0;0
45091355593,5417;2;1;1;203;2023-06-14 08:32:03;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-35;0;8;863;60;5;7;20,8;1;192;0;0;10172;49;0;0;0
45091355593,5417;2;1;1;76;2023-06-14 08:32:03;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-35;0;8;0;60;5;7;20,8;1;192;0;0;10172;49;0;0;0
45091356438,7153;2;0;1;203;2023-06-14 08:33:16;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-35;0;8;0;60;5;7;20,8;1;192;0;0;10172;49;0;0;0
45091356438,7153;2;0;1;76;2023-06-14 08:33:16;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-35;0;8;0;60;5;7;20,8;1;192;0;0;10172;49;0;0;0
45091356684,5718;2;6;1;203;2023-06-14 08:33:38;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-35;0;8;0;60;5;7;20,8;1;192;0;0;10172;49;0;0;0
45091356684,5718;2;6;1;76;2023-06-14 08:33:38;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-35;0;8;0;60;5;7;20,8;1;192;0;0;10172;49;0;0;0
45094643804,213;2;1;1;170;2023-06-17 15:27:05;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";97;0;8;594;360;2;4;26,5;0,2;161;0;0;10144;32;0;0;0
45094643815,787;2;0;1;170;2023-06-17 15:27:06;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";97;0;8;0;360;2;4;26,5;0,2;161;0;0;10144;32;0;0;0
45094643919,9653;2;1;1;170;2023-06-17 15:27:15;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";97;0;8;0;360;2;4;26,5;0,2;161;0;0;10144;32;0;0;0
45094643931,5509;2;0;1;170;2023-06-17 15:27:16;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";97;0;8;0;360;2;4;26,5;0,2;161;0;0;10144;32;0;0;0
45094643954,6991;2;1;1;170;2023-06-17 15:27:18;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";97;0;8;0;360;2;4;26,5;0,2;161;0;0;10144;32;0;0;0
45094643966,2847;2;0;1;170;2023-06-17 15:27:19;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";97;0;8;0;360;2;4;26,5;0,2;161;0;0;10144;32;0;0;0
45099355814,3981;2;1;1;203;2023-06-22 08:32:22;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";77;28;8;896;30;3;6;22,6;1;168;0;0;10180;61;0;0;0
45099355814,3981;2;1;1;76;2023-06-22 08:32:22;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";77;0;8;0;30;3;6;22,6;1;168;0;0;10180;61;0;0;0
45099355872,2685;2;0;1;203;2023-06-22 08:32:27;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";77;0;8;0;30;3;6;22,6;1;168;0;0;10180;61;0;0;0
45099355872,2685;2;0;1;76;2023-06-22 08:32:27;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";77;0;8;0;30;3;6;22,6;1;168;0;0;10180;61;0;0;0
45099356161,7708;2;6;1;170;2023-06-22 08:32:52;"Onjuist scheepvaartseinbeeld tijdens indrukken drukknop sluiten";"HMI_Connection_HN_Lokaal";77;0;8;0;30;3;6;22,6;1;168;0;0;10180;61;0;0;0
45099356161,7708;2;6;1;203;2023-06-22 08:32:52;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";77;0;8;0;30;3;6;22,6;1;168;0;0;10180;61;0;0;0
45099356161,7708;2;6;1;76;2023-06-22 08:32:52;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";77;0;8;0;30;3;6;22,6;1;168;0;0;10180;61;0;0;0
45099386882,4769;2;1;1;203;2023-06-22 09:17:07;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";58;0;8;8;40;4;7;24,2;1;228;0;0;10177;52;0;0;0
45099386882,4769;2;1;1;76;2023-06-22 09:17:07;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";58;0;8;0;40;4;7;24,2;1;228;0;0;10177;52;0;0;0
45099386928,5185;2;0;1;203;2023-06-22 09:17:11;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";58;0;8;0;40;4;7;24,2;1;228;0;0;10177;52;0;0;0
45099386928,5185;2;0;1;76;2023-06-22 09:17:11;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";58;0;8;0;40;4;7;24,2;1;228;0;0;10177;52;0;0;0
45099387215,2546;2;6;1;203;2023-06-22 09:17:35;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";58;0;8;0;40;4;7;24,2;1;228;0;0;10177;52;0;0;0
45099387215,2546;2;6;1;76;2023-06-22 09:17:35;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";58;0;8;0;40;4;7;24,2;1;228;0;0;10177;52;0;0;0
45100297347,419;2;1;1;203;2023-06-23 07:08:11;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";133;10;8;164;330;2;3;19,5;1;127;0;0;10231;80;0;0;0
45100297347,419;2;1;1;76;2023-06-23 07:08:11;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";133;0;8;0;330;2;3;19,5;1;127;0;0;10231;80;0;0;0
45100297578,9352;2;0;1;203;2023-06-23 07:08:31;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";133;0;8;0;330;2;3;19,5;1;127;0;0;10231;80;0;0;0
45100297578,9352;2;0;1;76;2023-06-23 07:08:31;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";133;0;8;0;330;2;3;19,5;1;127;0;0;10231;80;0;0;0
45100298296,632;2;1;1;74;2023-06-23 07:09:33;"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal";133;0;8;0;330;2;3;19,5;1;127;0;0;10231;80;0;0;0
45100298400,8218;2;0;1;74;2023-06-23 07:09:42;"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal";133;0;8;0;330;2;3;19,5;1;127;0;0;10231;80;0;0;0
45103459133,8079;2;6;1;203;2023-06-26 11:01:09;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";95;0;8;656;280;6;9;20,2;0,8;289;0;0;10190;57;0;0;0
45103459133,8079;2;6;1;76;2023-06-26 11:01:09;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";95;0;8;0;280;6;9;20,2;0,8;289;0;0;10190;57;0;0;0
45103459133,8194;2;6;1;74;2023-06-26 11:01:09;"ModeSel Diag_GeenVrijgaveBedienmode plaatselijk SvS";"HMI_Connection_HN_Lokaal";95;0;8;0;280;6;9;20,2;0,8;289;0;0;10190;57;0;0;0
45106753348,3681;2;1;1;198;2023-06-29 18:04:49;"ODVS (1) Diag_AanGeel";"HMI_Connection_HN_Lokaal";-9;-8;8;708;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106753348,3681;2;1;1;193;2023-06-29 18:04:49;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";-9;0;8;0;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106753348,3681;2;1;1;195;2023-06-29 18:04:49;"SVS (4) Diag_AanSper";"HMI_Connection_HN_Lokaal";-9;0;8;0;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106753348,3681;2;1;1;201;2023-06-29 18:04:49;"ODVS (2) Diag_AanGeel";"HMI_Connection_HN_Lokaal";-9;0;8;0;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106753348,3681;2;1;1;181;2023-06-29 18:04:49;"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal";-9;0;8;0;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106753348,3681;2;1;1;183;2023-06-29 18:04:49;"SVS (2) Diag_AanSper";"HMI_Connection_HN_Lokaal";-9;0;8;0;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106753348,3681;2;1;1;175;2023-06-29 18:04:49;"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal";-9;0;8;0;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106753348,3681;2;1;1;177;2023-06-29 18:04:49;"SVS (1) Diag_AanSper";"HMI_Connection_HN_Lokaal";-9;0;8;0;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106753348,3681;2;1;1;187;2023-06-29 18:04:49;"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal";-9;0;8;0;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106753348,3681;2;1;1;189;2023-06-29 18:04:49;"SVS (3) Diag_AanSper";"HMI_Connection_HN_Lokaal";-9;0;8;0;340;4;9;16,3;0;26;0;0;10152;78;0;0;0
45106795134,5255;2;0;1;198;2023-06-29 19:05:00;"ODVS (1) Diag_AanGeel";"HMI_Connection_HN_Lokaal";-8;0;8;8;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45106795134,5255;2;0;1;193;2023-06-29 19:05:00;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";-8;0;8;0;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45106795134,5255;2;0;1;195;2023-06-29 19:05:00;"SVS (4) Diag_AanSper";"HMI_Connection_HN_Lokaal";-8;0;8;0;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45106795134,5255;2;0;1;201;2023-06-29 19:05:00;"ODVS (2) Diag_AanGeel";"HMI_Connection_HN_Lokaal";-8;0;8;0;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45106795134,5255;2;0;1;181;2023-06-29 19:05:00;"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal";-8;0;8;0;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45106795134,5255;2;0;1;183;2023-06-29 19:05:00;"SVS (2) Diag_AanSper";"HMI_Connection_HN_Lokaal";-8;0;8;0;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45106795134,5255;2;0;1;175;2023-06-29 19:05:00;"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal";-8;0;8;0;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45106795134,5255;2;0;1;177;2023-06-29 19:05:00;"SVS (1) Diag_AanSper";"HMI_Connection_HN_Lokaal";-8;0;8;0;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45106795134,537;2;0;1;187;2023-06-29 19:05:00;"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal";-8;0;8;0;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45106795134,537;2;0;1;189;2023-06-29 19:05:00;"SVS (3) Diag_AanSper";"HMI_Connection_HN_Lokaal";-8;0;8;0;330;4;7;16,7;0,2;19;0;0;10154;75;0;0;0
45120323278,3912;2;1;1;203;2023-07-13 07:45:31;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-20;363;13;2476;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323278,3912;2;1;1;76;2023-07-13 07:45:31;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323347,8472;2;0;1;203;2023-07-13 07:45:37;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323347,8472;2;0;1;76;2023-07-13 07:45:37;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;198;2023-07-13 07:46:00;"ODVS (1) Diag_AanGeel";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;193;2023-07-13 07:46:00;"SVS (4) Diag_UitRood";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;195;2023-07-13 07:46:00;"SVS (4) Diag_AanSper";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;201;2023-07-13 07:46:00;"ODVS (2) Diag_AanGeel";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;181;2023-07-13 07:46:00;"SVS (2) Diag_UitRood";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;183;2023-07-13 07:46:00;"SVS (2) Diag_AanSper";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;175;2023-07-13 07:46:00;"SVS (1) Diag_UitRood";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;177;2023-07-13 07:46:00;"SVS (1) Diag_AanSper";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;187;2023-07-13 07:46:00;"SVS (3) Diag_UitRood";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;189;2023-07-13 07:46:00;"SVS (3) Diag_AanSper";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1042;2;6;1;203;2023-07-13 07:46:00;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120323610,1157;2;6;1;76;2023-07-13 07:46:00;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-20;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120333001,5278;2;1;1;203;2023-07-13 07:59:31;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-15;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120333001,5278;2;1;1;76;2023-07-13 07:59:31;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-15;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120333036,2616;2;0;1;203;2023-07-13 07:59:34;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-15;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120333036,2616;2;0;1;76;2023-07-13 07:59:34;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-15;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120333249,3866;2;6;1;203;2023-07-13 07:59:53;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";-15;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120333249,3866;2;6;1;76;2023-07-13 07:59:53;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";-15;0;13;0;250;5;9;18,7;0,5;77;0;0;10154;72;0;0;0
45120734153,3218;2;1;1;204;2023-07-13 17:37:11;"Noodstop andere brug getriggerd";"HMI_Connection_HN_Lokaal";5;12;12;110;260;5;9;20,3;1;137;0;0;10173;61;0;0;0
45120810202,4537;2;0;1;204;2023-07-13 19:26:41;"Noodstop andere brug getriggerd";"HMI_Connection_HN_Lokaal";-6;0;8;16;260;4;8;18,5;1;36;0;0;10176;67;0;0;0
45125337242,5463;2;1;1;203;2023-07-18 08:05:38;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_HN_Lokaal";40;14;1;462;220;3;5;18,1;0,4;127;0;0;10200;80;0;0;0
45125337242,5463;2;1;1;76;2023-07-18 08:05:38;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_HN_Lokaal";40;0;1;0;220;3;5;18,1;0,4;127;0;0;10200;80;0;0;0
